Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-20,65.60696022155959,65.74037257307144,64.3370169899308,65.0263442993164,106234400,0.0,0.0
2019-11-21,65.1498933234499,65.22895753840893,64.52974516858148,64.73481750488281,121395200,0.0,0.0
2019-11-22,64.87809694153239,65.02386730650686,64.4457245311928,64.67797088623047,65325200,0.0,0.0
2019-11-25,64.90774997876274,65.82932368510586,64.86080608106839,65.81202697753906,84020400,0.0,0.0
2019-11-26,65.9528678565297,66.00722355932662,64.85587642915827,65.29813385009766,105207600,0.0,0.0
2019-11-27,65.61685128672521,66.20982535489429,65.5501450970465,66.17523193359375,65235600,0.0,0.0
2019-11-29,65.86885549043375,66.2147519403356,65.69590349549426,66.02944946289062,46617600,0.0,0.0
2019-12-02,66.03439048419479,66.27652177768125,65.09058889606597,65.26600646972656,94487200,0.0,0.0
2019-12-03,63.82064678052389,64.12207246173718,63.321568128669355,64.10231018066406,114430400,0.0,0.0
2019-12-04,64.50256577449447,65.05600015367831,64.40620485670198,64.66809844970703,67181600,0.0,0.0
2019-12-05,65.1745867489854,65.69343517210022,64.91269319502801,65.61683654785156,74424400,0.0,0.0
2019-12-06,66.08628424134191,66.95596789966885,66.04180591235384,66.88431549072266,106075600,0.0,0.0
2019-12-09,66.70890168394322,66.9065546729414,65.45131625699516,65.94792938232422,128042400,0.0,0.0
2019-12-10,66.36299832654265,66.72619149978458,65.6860214522142,66.3333511352539,90420400,0.0,0.0
2019-12-11,66.41488432838489,66.98067672451349,66.33829323362251,66.89913940429688,78756800,0.0,0.0
2019-12-12,66.16040998592555,67.34140438585142,66.0467598873494,67.06962585449219,137310400,0.0,0.0
2019-12-13,67.06961156664882,68.01835934129943,66.93866478488661,67.9813003540039,133587600,0.0,0.0
2019-12-16,68.43838016381308,69.37477744042486,68.43344147891497,69.1449966430664,128186000,0.0,0.0
2019-12-17,69.07336115431731,69.61691062596093,68.88311243026077,69.28089904785156,114158400,0.0,0.0
2019-12-18,69.13017241045245,69.64902083908946,68.96216664574388,69.11534881591797,116028400,0.0,0.0
2019-12-19,69.05605849202703,69.4711342433148,68.92017302082435,69.18453216552734,98369200,0.0,0.0
2019-12-20,69.7305642434488,69.83432941425914,68.8238140852973,69.0412368774414,275978000,0.0,0.0
2019-12-23,69.31055156608738,70.22965233090898,69.27101945857072,70.16788482666016,98572000,0.0,0.0
2019-12-24,70.33835370357147,70.38777071590962,69.90104255029095,70.23458099365234,48478800,0.0,0.0
2019-12-26,70.37048157905448,71.64536372677868,70.34083438445272,71.62806701660156,93121200,0.0,0.0
2019-12-27,71.92701003161274,72.6311609694939,71.18580010541727,71.60087585449219,146266000,0.0,0.0
2019-12-30,71.51686960767205,72.3149083051078,70.46929537399195,72.02583312988281,144114400,0.0,0.0
2019-12-31,71.63299293710028,72.55950530318901,71.53169334694401,72.55209350585938,100805600,0.0,0.0
2020-01-02,73.1920046399328,74.26923361726246,72.93258419047208,74.20746612548828,135480400,0.0,0.0
2020-01-03,73.41684365584604,74.2642918846562,73.2562496755141,73.48602294921875,146322800,0.0,0.0
2020-01-06,72.5866934869543,74.11111108215233,72.32973858965215,74.07157897949219,118387200,0.0,0.0
2020-01-07,74.08146013428332,74.34335370364859,73.49837861455754,73.72321319580078,108872000,0.0,0.0
2020-01-08,73.41931746565882,75.21798665040738,73.41931746565882,74.90914916992188,132079200,0.0,0.0
2020-01-09,75.90977382120641,76.69792761470029,75.6528264857555,76.50027465820312,170108400,0.0,0.0
2020-01-10,76.73993912460728,77.25137580498873,76.15932314977648,76.67322540283203,140644800,0.0,0.0
2020-01-13,76.99688806283962,78.3384761727966,76.87581865193881,78.31129455566406,121532000,0.0,0.0
2020-01-14,78.24706370554684,78.46201337632104,77.12783702601651,77.25383758544922,161954400,0.0,0.0
2020-01-15,77.04878338523547,77.95058740506386,76.48051784371556,76.92277526855469,121923600,0.0,0.0
2020-01-16,77.47867332546735,77.99999489868664,77.10806835928413,77.88633728027344,108829200,0.0,0.0
2020-01-17,78.14082148734981,78.75108465225654,77.82704532060787,78.74861907958984,137816400,0.0,0.0
2020-01-21,78.36813275287848,78.82026752865153,78.0741188539959,78.21495056152344,110843200,0.0,0.0
2020-01-22,78.71155588756567,79.05992548618958,78.39777970751817,78.494140625,101832400,0.0,0.0
2020-01-23,78.54849315782671,78.95368401351668,77.98763946479849,78.87215423583984,104472000,0.0,0.0
2020-01-24,79.12416809135082,79.88514037944778,78.4496642719177,78.64485168457031,146537600,0.0,0.0
2020-01-27,76.60651945661407,77.02900702258694,75.32669873537651,76.332275390625,161940000,0.0,0.0
2020-01-28,77.23408330920608,78.66708628952652,77.13278370466945,78.49166870117188,162234000,0.0,0.0
2020-01-29,80.16185569006146,81.0018920895767,79.40334906397935,80.13467407226562,216229200,0.0,0.0
2020-01-30,79.19581495656239,80.07291038569852,78.75355757303696,80.0185546875,126743200,0.0,0.0
2020-01-31,79.29216950330108,79.72454198265038,76.1692087732466,76.47063446044922,199588400,0.0,0.0
2020-02-03,75.18339861672784,77.4539725390345,74.66949632999334,76.26062774658203,173788400,0.0,0.0
2020-02-04,77.90363704107833,78.97345430777051,77.48856127228223,78.77826690673828,136616400,0.0,0.0
2020-02-05,79.9320757865567,80.23844768346545,78.80297172852036,79.42064666748047,118826800,0.0,0.0
2020-02-06,79.6973713866155,80.35210537596654,79.12664029212668,80.3496322631836,105425600,0.0,0.0
2020-02-07,79.83698418625353,80.09206994950732,78.75472703965379,79.2574691772461,117684000,0.1925,0.0
2020-02-10,77.80867724851713,79.63390350341797,77.72695397110824,79.63390350341797,109348800,0.0,0.0
2020-02-11,80.14159635850432,80.21589024034338,78.93055317942326,79.1534423828125,94323200,0.0,0.0
2020-02-12,79.61409129753115,81.03811538445214,79.61409129753115,81.03316497802734,113730400,0.0,0.0
2020-02-13,80.2877112216697,80.79045330052817,80.07968079847362,80.45611572265625,94747600,0.0,0.0
2020-02-14,80.42392361258428,80.73102263713349,79.9558570241129,80.47593688964844,80113600,0.0,0.0
2020-02-18,78.10090757544418,79.18812264469351,77.91516530184444,79.00238037109375,152531200,0.0,0.0
2020-02-19,79.25003064771349,80.3818219617904,79.25003064771349,80.14654541015625,93984000,0.0,0.0
2020-02-20,79.90137677199598,80.40163992425708,78.80673227867007,79.32433319091797,100566000,0.0,0.0
2020-02-21,78.90825612144238,79.36147142319673,76.89728799567791,77.52880859375,129554000,0.0,0.0
2020-02-24,73.61832130296199,75.33209883291818,71.62964132322718,73.84616088867188,222195200,0.0,0.0
2020-02-25,74.53218471148888,74.92347843559335,70.86191563519316,71.34484100341797,230673600,0.0,0.0
2020-02-26,70.96097547315124,73.77187662892189,70.95354608477662,72.47663116455078,198054800,0.0,0.0
2020-02-27,69.61620742066245,70.82972212735376,67.6002809323358,67.73896789550781,320605600,0.0,0.0
2020-02-28,63.71207935997359,68.9500100077389,63.491661565678825,67.6993408203125,426510000,0.0,0.0
2020-03-02,69.90843788521404,74.65353470994623,68.77912547391946,74.002197265625,341397200,0.0,0.0
2020-03-03,75.20580163720811,75.28752490127566,70.78017663732702,71.65193176269531,319475600,0.0,0.0
2020-03-04,73.41524718271741,75.1389332198782,72.59550528912334,74.97547912597656,219178400,0.0,0.0
2020-03-05,73.18739558698897,74.1854502900224,72.1695317031093,72.54349517822266,187572800,0.0,0.0
2020-03-06,69.83909983544392,72.02343094205902,69.6484071418339,71.58012390136719,226176800,0.0,0.0
2020-03-09,65.31936185422167,68.8707529813606,65.13361959302483,65.91869354248047,286744800,0.0,0.0
2020-03-10,68.635489704762,70.9386909123842,66.7111948813695,70.66626739501953,285290000,0.0,0.0
2020-03-11,68.69740227037086,69.6459228167161,67.32785532522995,68.21199035644531,255598800,0.0,0.0
2020-03-12,63.385170765364364,66.86721865827278,61.41877861945054,61.475738525390625,418474000,0.0,0.0
2020-03-13,65.60169229600463,69.32396682733179,62.644671178328146,68.84103393554688,370732000,0.0,0.0
2020-03-16,59.92045114037923,64.1628017055709,59.43752202967529,59.98484420776367,322423600,0.0,0.0
2020-03-17,61.297423903439174,63.79875085576537,59.04127432739494,62.62238693237305,324056000,0.0,0.0
2020-03-18,59.380566250346355,61.91408974459298,58.72427463169198,61.089393615722656,300233600,0.0,0.0
2020-03-19,61.26770201798062,62.61742831996378,60.0839050109116,60.62131881713867,271857200,0.0,0.0
2020-03-20,61.215699097943684,62.36730347405221,56.465651783712055,56.77274703979492,401693200,0.0,0.0
2020-03-23,56.48546480705789,56.58948002803531,52.654220495842736,55.56665802001953,336752800,0.0,0.0
2020-03-24,58.536060892237174,61.34200807187485,58.025889364836935,61.14140701293945,287531200,0.0,0.0
2020-03-25,62.099829974694856,63.957252606041656,60.502447267523806,60.804588317871094,303602000,0.0,0.0
2020-03-26,61.05224723519808,64.06374571609271,61.01262131045227,64.00431060791016,252087200,0.0,0.0
2020-03-27,62.59514232636106,63.367828927421016,61.18350189021845,61.35438537597656,204216800,0.0,0.0
2020-03-30,62.09735299337865,63.281150014209494,61.76549062075655,63.10531234741211,167976400,0.0,0.0
2020-03-31,63.30096497730759,65.00731330965114,62.409400600018635,62.976531982421875,197002000,0.0,0.0
2020-04-01,61.04729336220201,61.59709078932051,59.22206717965864,59.66289520263672,176218400,0.0,0.0
2020-04-02,59.521728373733566,60.7129548550656,58.669789894736084,60.658470153808594,165934000,0.0,0.0
2020-04-03,60.13096628739622,60.84916823563089,59.182441954244865,59.78672409057617,129880000,0.0,0.0
2020-04-06,62.13697192009928,65.16085360461562,61.7605370179113,65.00235748291016,201820400,0.0,0.0
2020-04-07,67.06534048576914,67.2882372601248,64.14299840771712,64.2494888305664,202887200,0.0,0.0
2020-04-08,65.0692286290297,66.21587876783994,64.69527267040837,65.89392852783203,168895200,0.0,0.0
2020-04-09,66.54525671340808,66.88454466512992,65.55463142587165,66.36941528320312,161834800,0.0,0.0
2020-04-13,66.44867330385169,67.78354463080917,65.83448284758853,67.6720962524414,131022800,0.0,0.0
2020-04-14,69.34377051205531,71.38693517892837,68.86083765855503,71.0897445678711,194994800,0.0,0.0
2020-04-15,69.93815298336034,70.91144064243524,69.49980395682874,70.4408950805664,131154400,0.0,0.0
2020-04-16,71.17148621584552,71.37456624570467,69.92577502263835,71.00060272216797,157125200,0.0,0.0
2020-04-17,70.50529033872326,71.06499613565069,68.56613679085598,70.03721618652344,215250000,0.0,0.0
2020-04-20,68.83608752702251,69.75984090261048,68.56366402244839,68.5834732055664,130015200,0.0,0.0
2020-04-21,68.42250192649063,68.66272890884731,65.73542878764471,66.46353912353516,180991600,0.0,0.0
2020-04-22,67.76125258640585,68.8237004800263,67.41206377202882,68.37792205810547,116862400,0.0,0.0
2020-04-23,68.32095308644224,69.77717357021045,68.07329674724008,68.11292266845703,124814400,0.0,0.0
2020-04-24,68.65034081737393,70.08922355540093,68.60080652597543,70.07931518554688,126161200,0.0,0.0
2020-04-27,69.78955729182333,70.46814083878114,69.33139908481122,70.12885284423828,117087600,0.0,0.0
2020-04-28,70.60188548792226,70.78762779397684,68.89801574899553,68.99211883544922,112004800,0.0,0.0
2020-04-29,70.51519441105455,71.7386173700189,70.3071639864929,71.25816345214844,137280800,0.0,0.0
2020-04-30,71.81043693495452,72.94222832831623,71.41171381810518,72.76143646240234,183064000,0.0,0.0
2020-05-01,70.89164165104032,74.04926062414341,70.79258060659603,71.59003448486328,240616800,0.0,0.0
2020-05-04,71.61478938231592,72.73419335296789,70.908967279871,72.60293579101562,133568000,0.0,0.0
2020-05-05,73.0734860440835,74.54456544859589,72.92489071433906,73.692626953125,147751200,0.0,0.0
2020-05-06,74.41082173251692,75.09930605477587,74.01704905921969,74.45292663574219,142333600,0.0,0.0
2020-05-07,75.09435832142319,75.5772912243202,74.78478788568714,75.22313690185547,115215200,0.0,0.0
2020-05-08,75.89859558000603,77.0682125133302,75.56335293385209,77.01358032226562,133838400,0.205,0.0
2020-05-11,76.5094717420161,78.73199156543573,76.29590680032767,78.22541046142578,145946400,0.0,0.0
2020-05-12,78.92568969021812,79.38758139807715,77.20727277896667,77.33143615722656,162301200,0.0,0.0
2020-05-13,77.51519067117901,78.45883683377896,75.29514900083953,76.39772033691406,200622400,0.0,0.0
2020-05-14,75.61798216223858,76.92914711808622,74.87796570832667,76.8670654296875,158929200,0.0,0.0
2020-05-15,74.58493933973135,76.45980323222686,74.55016995784965,76.4126205444336,166348400,0.0,0.0
2020-05-18,77.76849797417175,78.5954227846438,77.06076516328827,78.21299743652344,135178400,0.0,0.0
2020-05-19,78.23037333617697,79.09703124187706,77.72875604484962,77.76103973388672,101729600,0.0,0.0
2020-05-20,78.64011579762315,79.34536287998368,78.60038260699748,79.27335357666016,111504800,0.0,0.0
2020-05-21,79.13179805327802,79.6855693989089,78.43896434271991,78.68232727050781,102688800,0.0,0.0
2020-05-22,78.41414081470478,79.27335688850998,78.30984781599508,79.18892669677734,81803200,0.0,0.0
2020-05-26,80.33371165153248,80.51747103982687,78.59542422785172,78.65254211425781,125522000,0.0,0.0
2020-05-27,78.50602754455538,79.14422157448658,77.74862636025587,78.99522399902344,112945200,0.0,0.0
2020-05-28,78.66245722401234,80.31879988316524,78.3793686864618,79.02998352050781,133560800,0.0,0.0
2020-05-29,79.27832566874424,79.75014504194428,78.58797751343081,78.95301818847656,153532400,0.0,0.0
2020-06-01,78.90582427042982,80.04812882824858,78.77172570441837,79.92396545410156,80791200,0.0,0.0
2020-06-02,79.65080284548529,80.31880239065855,79.1988463542657,80.2939682006836,87642800,0.0,0.0
2020-06-03,80.62176424760531,81.00418956777874,80.03570917190683,80.73599243164062,104491200,0.0,0.0
2020-06-04,80.55471812327941,80.86015517584923,79.65825461445547,80.04067993164062,87560400,0.0,0.0
2020-06-05,80.29646601281404,82.38240945393144,80.2666680116788,82.32032775878906,137250400,0.0,0.0
2020-06-08,82.00991059427461,82.84180673671092,81.28231502309309,82.80703735351562,95654400,0.0,0.0
2020-06-09,82.47925469758347,85.82420891988033,82.44697100586156,85.42192077636719,147712400,0.0,0.0
2020-06-10,86.3928788389756,88.09888247851615,85.94340800677732,87.61961364746094,166651600,0.0,0.0
2020-06-11,86.74302689562296,87.17759876052322,83.3086708634773,83.4129638671875,201662400,0.0,0.0
2020-06-12,85.60319239327934,86.36803540262237,82.99576167575053,84.13309478759766,200146000,0.0,0.0
2020-06-15,82.75488402270076,85.84158350443309,82.58850177662181,85.173583984375,138808800,0.0,0.0
2020-06-16,87.27692393101164,87.70901766144696,85.60320393646569,87.4308853149414,165428800,0.0,0.0
2020-06-17,88.19324675545423,88.25532844507207,87.1850407223268,87.3092041015625,114406400,0.0,0.0
2020-06-18,87.26451249541581,87.77110123592948,86.72067625449638,87.34397888183594,96820400,0.0,0.0
2020-06-19,88.06660434748258,88.54338747493162,85.70997828079307,86.84483337402344,264476000,0.0,0.0
2020-06-22,87.24712699630533,89.26353916851161,87.19994430345007,89.11702728271484,135445200,0.0,0.0
2020-06-23,90.39093681296838,92.47191618619549,89.96132880815813,91.01920318603516,212155600,0.0,0.0
2020-06-24,90.63927147693856,91.58043206160457,89.03011127155955,89.41253662109375,192623200,0.0,0.0
2020-06-25,89.57146424818622,90.63926627155978,88.79420028652999,90.59953308105469,137522400,0.0,0.0
2020-06-26,90.49275028378203,90.71872853170342,87.6643050134777,87.81578826904297,205256800,0.0,0.0
2020-06-29,87.72142610061049,89.9365040870718,87.23222209070244,89.83965301513672,130646000,0.0,0.0
2020-06-30,89.41749699137294,90.88263094762404,89.39763418490875,90.589599609375,140223200,0.0,0.0
2020-07-01,90.66906348496993,91.22531299056348,90.3685902336446,90.41825103759766,110737200,0.0,0.0
2020-07-02,91.34699825366043,91.99761313859528,90.30154473805895,90.41825103759766,114041600,0.0,0.0
2020-07-06,91.88090030649819,93.316228662207,91.84861661547913,92.83695983886719,118655600,0.0,0.0
2020-07-07,93.22433816560662,94.02146484309988,92.43466098684394,92.54888916015625,112424400,0.0,0.0
2020-07-08,93.54965075414714,94.73665228037218,93.46024918609946,94.7043685913086,117092000,0.0,0.0
2020-07-09,95.61822209697321,95.67285429084335,94.03886743872512,95.11164093017578,125642800,0.0,0.0
2020-07-10,94.69693139308501,95.3376187159365,94.07115064878677,95.27801513671875,90257200,0.0,0.0
2020-07-13,96.61400521437555,99.28600348231947,94.61994170539818,94.83847045898438,191649200,0.0,0.0
2020-07-14,94.20523328650788,96.60407062749468,93.24918135107644,96.40789794921875,170989200,0.0,0.0
2020-07-15,98.32746329987064,98.58323956352307,95.84419566117474,97.07093048095703,153198000,0.0,0.0
2020-07-16,95.91620566191229,96.75306558356871,95.26310510726717,95.87647247314453,110577600,0.0,0.0
2020-07-17,96.33836364846523,96.49728882435896,95.19853722123369,95.68277740478516,92186800,0.0,0.0
2020-07-20,95.77217786882869,97.84073629408324,95.41955056091749,97.69918823242188,90318000,0.0,0.0
2020-07-21,98.5087444842673,98.58572517473672,96.0950080383168,96.35078430175781,103433200,0.0,0.0
2020-07-22,96.0453324641713,97.31924987893517,95.95593847354337,96.62145233154297,89001600,0.0,0.0
2020-07-23,96.34829060013347,96.42775697669997,91.39417662383823,92.22358703613281,197004400,0.0,0.0
2020-07-24,90.3785228428806,92.34775213304003,88.54834834681442,91.99512481689453,185438800,0.0,0.0
2020-07-27,93.08279415931236,94.26979567142948,92.85433780275278,94.17543029785156,121214000,0.0,0.0
2020-07-28,93.73589975945222,93.91718101734415,92.62339317779632,92.62836456298828,103625600,0.0,0.0
